County,City,Region_id,Collect_date,Home_value
 Lassen,Herlong,56936,2019-11-30,69976.0
 Placer,Loomis,5693,2020-10-31,707643.0
 Placer,Loomis,5693,2020-09-30,691241.0
 Placer,Loomis,5693,2020-08-31,676461.0
 Placer,Loomis,5693,2020-07-31,652548.0
 Placer,Loomis,5693,2020-06-30,646971.0
 Placer,Loomis,5693,2020-05-31,643765.0
 Placer,Loomis,5693,2020-04-30,666405.0
 Placer,Loomis,5693,2020-03-31,664782.0
 Placer,Loomis,5693,2020-02-29,661824.0
 Placer,Loomis,5693,2020-01-31,660001.0
 Placer,Loomis,5693,2019-12-31,659136.0
 Placer,Loomis,5693,2019-11-30,658516.0
 Santa Barbara,Los Alamos,56922,2020-10-31,653086.0
 Santa Barbara,Los Alamos,56922,2020-09-30,638905.0
 Santa Barbara,Los Alamos,56922,2020-08-31,623097.0
 Santa Barbara,Los Alamos,56922,2020-07-31,606701.0
 Santa Barbara,Los Alamos,56922,2020-06-30,575554.0
 Santa Barbara,Los Alamos,56922,2020-05-31,576728.0
 Santa Barbara,Los Alamos,56922,2020-04-30,581338.0
 Santa Barbara,Los Alamos,56922,2020-03-31,576314.0
 Santa Barbara,Los Alamos,56922,2020-02-29,573267.0
 Santa Barbara,Los Alamos,56922,2020-01-31,569696.0
 Santa Barbara,Los Alamos,56922,2019-12-31,567992.0
 Santa Barbara,Los Alamos,56922,2019-11-30,563945.0
 El Dorado,Rescue,56896,2020-10-31,600885.0
 El Dorado,Rescue,56896,2020-09-30,585311.0
 El Dorado,Rescue,56896,2020-08-31,571899.0
 El Dorado,Rescue,56896,2020-07-31,551069.0
 El Dorado,Rescue,56896,2020-06-30,577874.0
 El Dorado,Rescue,56896,2020-05-31,569140.0
 El Dorado,Rescue,56896,2020-04-30,575118.0
 El Dorado,Rescue,56896,2020-03-31,573082.0
 El Dorado,Rescue,56896,2020-02-29,572919.0
 El Dorado,Rescue,56896,2020-01-31,573585.0
 El Dorado,Rescue,56896,2019-12-31,576211.0
 El Dorado,Rescue,56896,2019-11-30,578207.0
 Los Angeles,Topanga,56780,2020-10-31,1357394.0
 Los Angeles,Topanga,56780,2020-09-30,1337792.0
 Los Angeles,Topanga,56780,2020-08-31,1311621.0
 Los Angeles,Topanga,56780,2020-07-31,1260416.0
 Los Angeles,Topanga,56780,2020-06-30,1300429.0
 Los Angeles,Topanga,56780,2020-05-31,1268968.0
 Los Angeles,Topanga,56780,2020-04-30,1300090.0
 Los Angeles,Topanga,56780,2020-03-31,1289552.0
 Los Angeles,Topanga,56780,2020-02-29,1284144.0
 Los Angeles,Topanga,56780,2020-01-31,1280599.0
 Los Angeles,Topanga,56780,2019-12-31,1283340.0
 Los Angeles,Topanga,56780,2019-11-30,1285933.0
 Lassen,Termo,56698,2020-10-31,131082.0
 Lassen,Termo,56698,2020-09-30,129606.0
 Lassen,Termo,56698,2020-08-31,127885.0
 Lassen,Termo,56698,2020-07-31,125050.0
 Lassen,Termo,56698,2020-06-30,132446.0
 Lassen,Termo,56698,2020-05-31,138722.0
 Lassen,Termo,56698,2020-04-30,129622.0
 Lassen,Termo,56698,2020-03-31,129663.0
 Lassen,Termo,56698,2020-02-29,129361.0
 Lassen,Termo,56698,2020-01-31,129424.0
 Lassen,Termo,56698,2019-12-31,129428.0
 Lassen,Termo,56698,2019-11-30,129685.0
 Kern,Wofford Heights,56684,2020-10-31,174030.0
 Kern,Wofford Heights,56684,2020-09-30,171102.0
 Kern,Wofford Heights,56684,2020-08-31,168362.0
 Kern,Wofford Heights,56684,2020-07-31,164943.0
 Kern,Wofford Heights,56684,2020-06-30,165107.0
 Kern,Wofford Heights,56684,2020-05-31,158998.0
 Kern,Wofford Heights,56684,2020-04-30,158269.0
 Kern,Wofford Heights,56684,2020-03-31,156818.0
 Kern,Wofford Heights,56684,2020-02-29,155438.0
 Kern,Wofford Heights,56684,2020-01-31,154476.0
 Kern,Wofford Heights,56684,2019-12-31,153411.0
 Kern,Wofford Heights,56684,2019-11-30,152133.0
 Humboldt,Miranda,56467,2020-07-31,457341.0
 Humboldt,Miranda,56467,2020-06-30,458607.0
 Humboldt,Miranda,56467,2020-05-31,461802.0
 Humboldt,Miranda,56467,2020-04-30,560937.0
 Humboldt,Miranda,56467,2020-03-31,562548.0
 Humboldt,Miranda,56467,2020-02-29,562478.0
 Humboldt,Miranda,56467,2020-01-31,565064.0
 Humboldt,Miranda,56467,2019-12-31,567032.0
 Humboldt,Miranda,56467,2019-11-30,568418.0
 Humboldt,Miranda,56467,2019-10-31,566567.0
 Humboldt,Miranda,56467,2019-09-30,565255.0
 Humboldt,Miranda,56467,2019-08-31,562968.0
 Contra Costa,Port Costa,56453,2020-09-30,545146.0
 Contra Costa,Port Costa,56453,2020-08-31,538227.0
 Contra Costa,Port Costa,56453,2020-07-31,527044.0
 Contra Costa,Port Costa,56453,2020-06-30,323350.0
 Contra Costa,Port Costa,56453,2020-05-31,387926.0
 Contra Costa,Port Costa,56453,2020-04-30,402262.0
 Contra Costa,Port Costa,56453,2020-03-31,395959.0
 Contra Costa,Port Costa,56453,2020-02-29,388966.0
 Contra Costa,Port Costa,56453,2020-01-31,382759.0
 Contra Costa,Port Costa,56453,2019-12-31,377734.0
 Contra Costa,Port Costa,56453,2019-11-30,373663.0
 Contra Costa,Port Costa,56453,2019-10-31,370436.0
 Humboldt,Loleta,56437,2020-10-31,370798.0
 Humboldt,Loleta,56437,2020-09-30,364616.0
 Humboldt,Loleta,56437,2020-08-31,360285.0
 Humboldt,Loleta,56437,2020-07-31,345559.0
 Humboldt,Loleta,56437,2020-06-30,342293.0
 Humboldt,Loleta,56437,2020-05-31,336752.0
 Humboldt,Loleta,56437,2020-04-30,327931.0
 Humboldt,Loleta,56437,2020-03-31,327749.0
 Humboldt,Loleta,56437,2020-02-29,326648.0
 Humboldt,Loleta,56437,2020-01-31,327343.0
 Humboldt,Loleta,56437,2019-12-31,327029.0
 Humboldt,Loleta,56437,2019-11-30,328124.0
 Mariposa,Midpines,56407,2020-10-31,294045.0
 Mariposa,Midpines,56407,2020-09-30,292693.0
 Mariposa,Midpines,56407,2020-08-31,291109.0
 Mariposa,Midpines,56407,2020-07-31,287363.0
 Mariposa,Midpines,56407,2020-06-30,288346.0
 Mariposa,Midpines,56407,2020-05-31,294204.0
 Mariposa,Midpines,56407,2020-04-30,293445.0
 Mariposa,Midpines,56407,2020-03-31,294106.0
 Mariposa,Midpines,56407,2020-02-29,294442.0
 Mariposa,Midpines,56407,2020-01-31,294287.0
 Mariposa,Midpines,56407,2019-12-31,294217.0
 Mariposa,Midpines,56407,2019-11-30,294156.0
 Sonoma,Penngrove,56272,2020-10-31,971475.0
 Sonoma,Penngrove,56272,2020-09-30,955558.0
 Sonoma,Penngrove,56272,2020-08-31,941629.0
 Sonoma,Penngrove,56272,2020-07-31,905638.0
 Sonoma,Penngrove,56272,2020-06-30,950726.0
 Sonoma,Penngrove,56272,2020-05-31,972465.0
 Sonoma,Penngrove,56272,2020-04-30,985003.0
 Sonoma,Penngrove,56272,2020-03-31,993178.0
 Sonoma,Penngrove,56272,2020-02-29,997672.0
 Sonoma,Penngrove,56272,2020-01-31,994827.0
 Sonoma,Penngrove,56272,2019-12-31,992554.0
 Sonoma,Penngrove,56272,2019-11-30,991415.0
 Mendocino,Leggett,5594,2020-10-31,435878.0
 Mendocino,Leggett,5594,2020-09-30,432440.0
 Mendocino,Leggett,5594,2020-08-31,429244.0
 Mendocino,Leggett,5594,2020-07-31,453657.0
 Mendocino,Leggett,5594,2020-06-30,252064.0
 Mendocino,Leggett,5594,2020-05-31,283532.0
 Mendocino,Leggett,5594,2020-04-30,290812.0
 Mendocino,Leggett,5594,2020-03-31,285739.0
 Mendocino,Leggett,5594,2020-02-29,280280.0
 Mendocino,Leggett,5594,2020-01-31,276534.0
 Mendocino,Leggett,5594,2019-12-31,273331.0
 Mendocino,Leggett,5594,2019-11-30,270383.0
 Kern,Inyokern,55932,2020-10-31,205293.0
 Kern,Inyokern,55932,2020-09-30,201656.0
 Kern,Inyokern,55932,2020-08-31,196937.0
 Kern,Inyokern,55932,2020-07-31,193900.0
 Kern,Inyokern,55932,2020-06-30,193315.0
 Kern,Inyokern,55932,2020-05-31,190869.0
 Kern,Inyokern,55932,2020-04-30,192108.0
 Kern,Inyokern,55932,2020-03-31,190172.0
 Kern,Inyokern,55932,2020-02-29,187836.0
 Kern,Inyokern,55932,2020-01-31,186222.0
 Kern,Inyokern,55932,2019-12-31,184440.0
 Kern,Inyokern,55932,2019-11-30,183194.0
 Siskiyou,Grenada,55926,2020-10-31,191539.0
 Siskiyou,Grenada,55926,2020-09-30,190774.0
 Siskiyou,Grenada,55926,2020-08-31,189572.0
 Siskiyou,Grenada,55926,2020-07-31,185800.0
 Siskiyou,Grenada,55926,2020-06-30,183472.0
 Siskiyou,Grenada,55926,2020-05-31,179919.0
 Siskiyou,Grenada,55926,2020-04-30,185853.0
 Siskiyou,Grenada,55926,2020-03-31,186273.0
 Siskiyou,Grenada,55926,2020-02-29,186361.0
 Siskiyou,Grenada,55926,2020-01-31,186183.0
 Siskiyou,Grenada,55926,2019-12-31,186058.0
 Siskiyou,Grenada,55926,2019-11-30,186070.0
 Mendocino,Laytonville,5577,2020-10-31,349917.0
 Mendocino,Laytonville,5577,2020-09-30,346589.0
 Mendocino,Laytonville,5577,2020-08-31,344257.0
 Mendocino,Laytonville,5577,2020-07-31,377446.0
 Mendocino,Laytonville,5577,2020-06-30,307281.0
 Mendocino,Laytonville,5577,2020-05-31,302686.0
 Mendocino,Laytonville,5577,2020-04-30,307968.0
 Mendocino,Laytonville,5577,2020-03-31,305896.0
 Mendocino,Laytonville,5577,2020-02-29,303207.0
 Mendocino,Laytonville,5577,2020-01-31,303009.0
 Mendocino,Laytonville,5577,2019-12-31,305099.0
 Mendocino,Laytonville,5577,2019-11-30,306633.0
 El Dorado,Georgetown,55765,2020-10-31,357658.0
 El Dorado,Georgetown,55765,2020-09-30,349438.0
 El Dorado,Georgetown,55765,2020-08-31,342166.0
 El Dorado,Georgetown,55765,2020-07-31,333947.0
 El Dorado,Georgetown,55765,2020-06-30,344507.0
 El Dorado,Georgetown,55765,2020-05-31,342867.0
 El Dorado,Georgetown,55765,2020-04-30,344891.0
 El Dorado,Georgetown,55765,2020-03-31,345935.0
 El Dorado,Georgetown,55765,2020-02-29,346018.0
 El Dorado,Georgetown,55765,2020-01-31,346721.0
 El Dorado,Georgetown,55765,2019-12-31,347829.0
 El Dorado,Georgetown,55765,2019-11-30,349059.0
 Los Angeles,El Segundo,55753,2020-10-31,1555822.0
 Los Angeles,El Segundo,55753,2020-09-30,1530726.0
 Los Angeles,El Segundo,55753,2020-08-31,1497584.0
 Los Angeles,El Segundo,55753,2020-07-31,1466241.0
 Los Angeles,El Segundo,55753,2020-06-30,1448380.0
 Los Angeles,El Segundo,55753,2020-05-31,1434774.0
 Los Angeles,El Segundo,55753,2020-04-30,1461949.0
 Los Angeles,El Segundo,55753,2020-03-31,1452863.0
 Los Angeles,El Segundo,55753,2020-02-29,1442943.0
 Los Angeles,El Segundo,55753,2020-01-31,1431778.0
 Los Angeles,El Segundo,55753,2019-12-31,1424904.0
 Los Angeles,El Segundo,55753,2019-11-30,1418138.0
 San Mateo,Hillsborough,55743,2020-10-31,4476444.0
 San Mateo,Hillsborough,55743,2020-09-30,4443847.0
 San Mateo,Hillsborough,55743,2020-08-31,4435925.0
 San Mateo,Hillsborough,55743,2020-07-31,4434758.0
 San Mateo,Hillsborough,55743,2020-06-30,4361140.0
 San Mateo,Hillsborough,55743,2020-05-31,4425109.0
 San Mateo,Hillsborough,55743,2020-04-30,4454095.0
 San Mateo,Hillsborough,55743,2020-03-31,4470466.0
 San Mateo,Hillsborough,55743,2020-02-29,4443446.0
 San Mateo,Hillsborough,55743,2020-01-31,4423228.0
 San Mateo,Hillsborough,55743,2019-12-31,4381989.0
 San Mateo,Hillsborough,55743,2019-11-30,4357774.0
 Lake,Clearlake Oaks,55547,2020-10-31,200215.0
 Lake,Clearlake Oaks,55547,2020-09-30,197666.0
 Lake,Clearlake Oaks,55547,2020-08-31,196186.0
 Lake,Clearlake Oaks,55547,2020-07-31,198147.0
 Lake,Clearlake Oaks,55547,2020-06-30,201218.0
 Lake,Clearlake Oaks,55547,2020-05-31,197698.0
 Lake,Clearlake Oaks,55547,2020-04-30,198273.0
 Lake,Clearlake Oaks,55547,2020-03-31,196153.0
 Lake,Clearlake Oaks,55547,2020-02-29,193963.0
 Lake,Clearlake Oaks,55547,2020-01-31,192540.0
 Lake,Clearlake Oaks,55547,2019-12-31,191580.0
 Lake,Clearlake Oaks,55547,2019-11-30,190974.0
 Yuba,Brownsville,55535,2020-10-31,269503.0
 Yuba,Brownsville,55535,2020-09-30,266723.0
 Yuba,Brownsville,55535,2020-08-31,265507.0
 Yuba,Brownsville,55535,2020-07-31,269113.0
 Yuba,Brownsville,55535,2020-06-30,286397.0
 Yuba,Brownsville,55535,2020-05-31,282770.0
 Yuba,Brownsville,55535,2020-04-30,288117.0
 Yuba,Brownsville,55535,2020-03-31,288354.0
 Yuba,Brownsville,55535,2020-02-29,288330.0
 Yuba,Brownsville,55535,2020-01-31,287859.0
 Yuba,Brownsville,55535,2019-12-31,285913.0
 Yuba,Brownsville,55535,2019-11-30,282811.0
 Monterey,Chualar,55491,2020-10-31,477414.0
 Monterey,Chualar,55491,2020-09-30,473340.0
 Monterey,Chualar,55491,2020-08-31,469314.0
 Monterey,Chualar,55491,2020-07-31,464132.0
 Monterey,Chualar,55491,2020-06-30,483399.0
 Monterey,Chualar,55491,2020-05-31,452349.0
 Monterey,Chualar,55491,2020-04-30,457042.0
 Monterey,Chualar,55491,2020-03-31,454100.0
 Monterey,Chualar,55491,2020-02-29,449605.0
 Monterey,Chualar,55491,2020-01-31,446222.0
 Monterey,Chualar,55491,2019-12-31,441557.0
 Monterey,Chualar,55491,2019-11-30,439161.0
 Merced,Cressey,55455,2020-10-31,223718.0
 Merced,Cressey,55455,2020-09-30,222152.0
 Merced,Cressey,55455,2020-08-31,219413.0
 Merced,Cressey,55455,2020-07-31,214011.0
 Merced,Cressey,55455,2020-06-30,215849.0
 Merced,Cressey,55455,2020-05-31,216477.0
 Merced,Cressey,55455,2020-04-30,224108.0
 Merced,Cressey,55455,2020-03-31,221505.0
 Merced,Cressey,55455,2020-02-29,216915.0
 Merced,Cressey,55455,2020-01-31,213190.0
 Merced,Cressey,55455,2019-12-31,210615.0
 Merced,Cressey,55455,2019-11-30,209442.0
 Merced,Delhi,55438,2020-10-31,294846.0
 Merced,Delhi,55438,2020-09-30,292344.0
 Merced,Delhi,55438,2020-08-31,289447.0
 Merced,Delhi,55438,2020-07-31,286611.0
 Merced,Delhi,55438,2020-06-30,279650.0
 Merced,Delhi,55438,2020-05-31,279201.0
 Merced,Delhi,55438,2020-04-30,279522.0
 Merced,Delhi,55438,2020-03-31,278062.0
 Merced,Delhi,55438,2020-02-29,274993.0
 Merced,Delhi,55438,2020-01-31,272170.0
 Merced,Delhi,55438,2019-12-31,271028.0
 Merced,Delhi,55438,2019-11-30,270303.0
 Fresno,Del Rey,55434,2020-10-31,241227.0
 Fresno,Del Rey,55434,2020-09-30,237626.0
 Fresno,Del Rey,55434,2020-08-31,234064.0
 Fresno,Del Rey,55434,2020-07-31,229699.0
 Fresno,Del Rey,55434,2020-06-30,225608.0
 Fresno,Del Rey,55434,2020-05-31,222428.0
 Fresno,Del Rey,55434,2020-04-30,224294.0
 Fresno,Del Rey,55434,2020-03-31,223225.0
 Fresno,Del Rey,55434,2020-02-29,222824.0
 Fresno,Del Rey,55434,2020-01-31,222426.0
 Fresno,Del Rey,55434,2019-12-31,222563.0
 Fresno,Del Rey,55434,2019-11-30,221994.0
 Sonoma,Annapolis,55340,2020-10-31,796690.0
 Sonoma,Annapolis,55340,2020-09-30,802275.0
 Sonoma,Annapolis,55340,2020-08-31,805296.0
 Sonoma,Annapolis,55340,2020-07-31,763991.0
 Sonoma,Annapolis,55340,2020-06-30,601175.0
 Sonoma,Annapolis,55340,2020-05-31,604898.0
 Sonoma,Annapolis,55340,2020-04-30,619673.0
 Sonoma,Annapolis,55340,2020-03-31,625967.0
 Sonoma,Annapolis,55340,2020-02-29,628119.0
 Sonoma,Annapolis,55340,2020-01-31,629752.0
 Sonoma,Annapolis,55340,2019-12-31,629769.0
 Sonoma,Annapolis,55340,2019-11-30,634866.0
 Los Angeles,Lancaster,5534,2020-10-31,329452.0
 Los Angeles,Lancaster,5534,2020-09-30,324434.0
 Los Angeles,Lancaster,5534,2020-08-31,319550.0
 Los Angeles,Lancaster,5534,2020-07-31,313268.0
 Los Angeles,Lancaster,5534,2020-06-30,317382.0
 Los Angeles,Lancaster,5534,2020-05-31,314435.0
 Los Angeles,Lancaster,5534,2020-04-30,315831.0
 Los Angeles,Lancaster,5534,2020-03-31,313937.0
 Los Angeles,Lancaster,5534,2020-02-29,311643.0
 Los Angeles,Lancaster,5534,2020-01-31,309153.0
 Los Angeles,Lancaster,5534,2019-12-31,307447.0
 Los Angeles,Lancaster,5534,2019-11-30,305571.0
 Siskiyou,Yreka,55294,2020-10-31,196385.0
 Siskiyou,Yreka,55294,2020-09-30,195653.0
 Siskiyou,Yreka,55294,2020-08-31,194415.0
 Siskiyou,Yreka,55294,2020-07-31,192922.0
 Siskiyou,Yreka,55294,2020-06-30,191635.0
 Siskiyou,Yreka,55294,2020-05-31,191369.0
 Siskiyou,Yreka,55294,2020-04-30,195828.0
 Siskiyou,Yreka,55294,2020-03-31,196236.0
 Siskiyou,Yreka,55294,2020-02-29,196632.0
 Siskiyou,Yreka,55294,2020-01-31,196835.0
 Siskiyou,Yreka,55294,2019-12-31,197148.0
 Siskiyou,Yreka,55294,2019-11-30,197370.0
 Napa,Yountville,55293,2020-10-31,1156044.0
 Napa,Yountville,55293,2020-09-30,1142481.0
 Napa,Yountville,55293,2020-08-31,1134439.0
 Napa,Yountville,55293,2020-07-31,959245.0
 Napa,Yountville,55293,2020-06-30,1047618.0
 Napa,Yountville,55293,2020-05-31,1045430.0
 Napa,Yountville,55293,2020-04-30,1065759.0
 Napa,Yountville,55293,2020-03-31,1055132.0
 Napa,Yountville,55293,2020-02-29,1046868.0
 Napa,Yountville,55293,2020-01-31,1044866.0
 Napa,Yountville,55293,2019-12-31,1043203.0
 Napa,Yountville,55293,2019-11-30,1042038.0
 Sacramento,Wilton,55226,2020-10-31,757066.0
 Sacramento,Wilton,55226,2020-09-30,739400.0
 Sacramento,Wilton,55226,2020-08-31,721686.0
 Sacramento,Wilton,55226,2020-07-31,712518.0
 Sacramento,Wilton,55226,2020-06-30,704871.0
 Sacramento,Wilton,55226,2020-05-31,712074.0
 Sacramento,Wilton,55226,2020-04-30,725633.0
 Sacramento,Wilton,55226,2020-03-31,725402.0
 Sacramento,Wilton,55226,2020-02-29,721208.0
 Sacramento,Wilton,55226,2020-01-31,718413.0
 Sacramento,Wilton,55226,2019-12-31,715839.0
 Sacramento,Wilton,55226,2019-11-30,715476.0
 Kern,Weldon,55078,2020-10-31,141576.0
 Kern,Weldon,55078,2020-09-30,142242.0
 Kern,Weldon,55078,2020-08-31,142483.0
 Kern,Weldon,55078,2020-07-31,143804.0
 Kern,Weldon,55078,2020-06-30,135295.0
 Kern,Weldon,55078,2020-05-31,134250.0
 Kern,Weldon,55078,2020-04-30,134010.0
 Kern,Weldon,55078,2020-03-31,131027.0
 Kern,Weldon,55078,2020-02-29,127689.0
 Kern,Weldon,55078,2020-01-31,125709.0
 Kern,Weldon,55078,2019-12-31,123602.0
 Kern,Weldon,55078,2019-11-30,121976.0
 San Diego,Warner Springs,55036,2020-10-31,337637.0
 San Diego,Warner Springs,55036,2020-09-30,331527.0
 San Diego,Warner Springs,55036,2020-08-31,325384.0
 San Diego,Warner Springs,55036,2020-07-31,336488.0
 San Diego,Warner Springs,55036,2020-06-30,330518.0
 San Diego,Warner Springs,55036,2020-05-31,323391.0
 San Diego,Warner Springs,55036,2020-04-30,314355.0
 San Diego,Warner Springs,55036,2020-03-31,308441.0
 San Diego,Warner Springs,55036,2020-02-29,302926.0
 San Diego,Warner Springs,55036,2020-01-31,298813.0
 San Diego,Warner Springs,55036,2019-12-31,295419.0
 San Diego,Warner Springs,55036,2019-11-30,293045.0
 Calaveras,Wallace,55018,2020-10-31,461496.0
 Calaveras,Wallace,55018,2020-09-30,454312.0
 Calaveras,Wallace,55018,2020-08-31,445496.0
 Calaveras,Wallace,55018,2020-07-31,416187.0
 Calaveras,Wallace,55018,2020-06-30,440497.0
 Calaveras,Wallace,55018,2020-05-31,436853.0
 Calaveras,Wallace,55018,2020-04-30,431132.0
 Calaveras,Wallace,55018,2020-03-31,427398.0
 Calaveras,Wallace,55018,2020-02-29,427890.0
 Calaveras,Wallace,55018,2020-01-31,428705.0
 Calaveras,Wallace,55018,2019-12-31,427768.0
 Calaveras,Wallace,55018,2019-11-30,422650.0
 Orange,Villa Park,54970,2020-10-31,1419188.0
 Orange,Villa Park,54970,2020-09-30,1404250.0
 Orange,Villa Park,54970,2020-08-31,1394765.0
 Orange,Villa Park,54970,2020-07-31,1357291.0
 Orange,Villa Park,54970,2020-06-30,1353735.0
 Orange,Villa Park,54970,2020-05-31,1334044.0
 Orange,Villa Park,54970,2020-04-30,1347340.0
 Orange,Villa Park,54970,2020-03-31,1337357.0
 Orange,Villa Park,54970,2020-02-29,1327067.0
 Orange,Villa Park,54970,2020-01-31,1321591.0
 Orange,Villa Park,54970,2019-12-31,1319597.0
 Orange,Villa Park,54970,2019-11-30,1320936.0
 San Bernardino,Lake Arrowhead,5482,2020-10-31,429411.0
 San Bernardino,Lake Arrowhead,5482,2020-09-30,422332.0
 San Bernardino,Lake Arrowhead,5482,2020-08-31,415734.0
 San Bernardino,Lake Arrowhead,5482,2020-07-31,400420.0
 San Bernardino,Lake Arrowhead,5482,2020-06-30,389863.0
 San Bernardino,Lake Arrowhead,5482,2020-05-31,383621.0
 San Bernardino,Lake Arrowhead,5482,2020-04-30,394180.0
 San Bernardino,Lake Arrowhead,5482,2020-03-31,392911.0
 San Bernardino,Lake Arrowhead,5482,2020-02-29,391373.0
 San Bernardino,Lake Arrowhead,5482,2020-01-31,390094.0
 San Bernardino,Lake Arrowhead,5482,2019-12-31,389506.0
 San Bernardino,Lake Arrowhead,5482,2019-11-30,388473.0
 Stanislaus,Turlock,54759,2020-10-31,375044.0
 Stanislaus,Turlock,54759,2020-09-30,371884.0
 Stanislaus,Turlock,54759,2020-08-31,367822.0
 Stanislaus,Turlock,54759,2020-07-31,364905.0
 Stanislaus,Turlock,54759,2020-06-30,356245.0
 Stanislaus,Turlock,54759,2020-05-31,349468.0
 Stanislaus,Turlock,54759,2020-04-30,352894.0
 Stanislaus,Turlock,54759,2020-03-31,352125.0
 Stanislaus,Turlock,54759,2020-02-29,350352.0
 Stanislaus,Turlock,54759,2020-01-31,348509.0
 Stanislaus,Turlock,54759,2019-12-31,347746.0
 Stanislaus,Turlock,54759,2019-11-30,346193.0
 Tuolumne,Tuolumne,54756,2020-10-31,248701.0
 Tuolumne,Tuolumne,54756,2020-09-30,248196.0
 Tuolumne,Tuolumne,54756,2020-08-31,247431.0
 Tuolumne,Tuolumne,54756,2020-07-31,245758.0
 Tuolumne,Tuolumne,54756,2020-06-30,244692.0
 Tuolumne,Tuolumne,54756,2020-05-31,247196.0
 Tuolumne,Tuolumne,54756,2020-04-30,252922.0
 Tuolumne,Tuolumne,54756,2020-03-31,255175.0
 Tuolumne,Tuolumne,54756,2020-02-29,257361.0
 Tuolumne,Tuolumne,54756,2020-01-31,259327.0
 Tuolumne,Tuolumne,54756,2019-12-31,260462.0
 Tuolumne,Tuolumne,54756,2019-11-30,261090.0
 Los Angeles,Torrance,54722,2020-10-31,927123.0
 Los Angeles,Torrance,54722,2020-09-30,919452.0
 Los Angeles,Torrance,54722,2020-08-31,909284.0
 Los Angeles,Torrance,54722,2020-07-31,893076.0
 Los Angeles,Torrance,54722,2020-06-30,894642.0
 Los Angeles,Torrance,54722,2020-05-31,890966.0
 Los Angeles,Torrance,54722,2020-04-30,904240.0
 Los Angeles,Torrance,54722,2020-03-31,901392.0
 Los Angeles,Torrance,54722,2020-02-29,896655.0
 Los Angeles,Torrance,54722,2020-01-31,891297.0
 Los Angeles,Torrance,54722,2019-12-31,887712.0
 Los Angeles,Torrance,54722,2019-11-30,884095.0
 Kern,Tehachapi,54666,2020-10-31,306287.0
 Kern,Tehachapi,54666,2020-09-30,303102.0
 Kern,Tehachapi,54666,2020-08-31,299211.0
 Kern,Tehachapi,54666,2020-07-31,293251.0
 Kern,Tehachapi,54666,2020-06-30,294875.0
 Kern,Tehachapi,54666,2020-05-31,291183.0
 Kern,Tehachapi,54666,2020-04-30,296488.0
 Kern,Tehachapi,54666,2020-03-31,294537.0
 Kern,Tehachapi,54666,2020-02-29,292971.0
 Kern,Tehachapi,54666,2020-01-31,292455.0
 Kern,Tehachapi,54666,2019-12-31,292061.0
 Kern,Tehachapi,54666,2019-11-30,291266.0
 Los Angeles,La Mirada,5465,2020-10-31,654041.0
 Los Angeles,La Mirada,5465,2020-09-30,645252.0
 Los Angeles,La Mirada,5465,2020-08-31,635773.0
 Los Angeles,La Mirada,5465,2020-07-31,621670.0
 Los Angeles,La Mirada,5465,2020-06-30,616521.0
 Los Angeles,La Mirada,5465,2020-05-31,611276.0
 Los Angeles,La Mirada,5465,2020-04-30,615191.0
 Los Angeles,La Mirada,5465,2020-03-31,612417.0
 Los Angeles,La Mirada,5465,2020-02-29,609045.0
 Los Angeles,La Mirada,5465,2020-01-31,605540.0
 Los Angeles,La Mirada,5465,2019-12-31,603530.0
 Los Angeles,La Mirada,5465,2019-11-30,601274.0
 Santa Clara,Sunnyvale,54626,2020-10-31,1812610.0
 Santa Clara,Sunnyvale,54626,2020-09-30,1787289.0
 Santa Clara,Sunnyvale,54626,2020-08-31,1765946.0
 Santa Clara,Sunnyvale,54626,2020-07-31,1733332.0
 Santa Clara,Sunnyvale,54626,2020-06-30,1773532.0
 Santa Clara,Sunnyvale,54626,2020-05-31,1804870.0
 Santa Clara,Sunnyvale,54626,2020-04-30,1808235.0
 Santa Clara,Sunnyvale,54626,2020-03-31,1806829.0
 Santa Clara,Sunnyvale,54626,2020-02-29,1793961.0
 Santa Clara,Sunnyvale,54626,2020-01-31,1780393.0
 Santa Clara,Sunnyvale,54626,2019-12-31,1765971.0
 Santa Clara,Sunnyvale,54626,2019-11-30,1757973.0
 Orange,Seal Beach,54352,2020-10-31,1154705.0
 Orange,Seal Beach,54352,2020-09-30,1143811.0
 Orange,Seal Beach,54352,2020-08-31,1132454.0
 Orange,Seal Beach,54352,2020-07-31,1106881.0
 Orange,Seal Beach,54352,2020-06-30,1096775.0
 Orange,Seal Beach,54352,2020-05-31,1090484.0
 Orange,Seal Beach,54352,2020-04-30,1102880.0
 Orange,Seal Beach,54352,2020-03-31,1098593.0
 Orange,Seal Beach,54352,2020-02-29,1092583.0
 Orange,Seal Beach,54352,2020-01-31,1085671.0
 Orange,Seal Beach,54352,2019-12-31,1082246.0
 Orange,Seal Beach,54352,2019-11-30,1081122.0
 Santa Cruz,Scotts Valley,54345,2020-10-31,1029099.0
 Santa Cruz,Scotts Valley,54345,2020-09-30,1017529.0
 Santa Cruz,Scotts Valley,54345,2020-08-31,1002763.0
 Santa Cruz,Scotts Valley,54345,2020-07-31,974318.0
 Santa Cruz,Scotts Valley,54345,2020-06-30,968072.0
 Santa Cruz,Scotts Valley,54345,2020-05-31,971665.0
 Santa Cruz,Scotts Valley,54345,2020-04-30,984279.0
 Santa Cruz,Scotts Valley,54345,2020-03-31,985923.0
